scorer,,,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img11606.png,728.89019501998,176.11802200538727,723.4163893501164,256.4005051633854,665.434595958229,213.42099397779043,779.168113765393,230.85607870402237,714.293379900344,181.3890941319225,708.8195742304805,245.45289382365843,673.1384706047036,213.0155268911339,740.2432734463636,217.6783983876843,735.5804019498132,189.29570232172534,726.6601260433689,239.7763546104666,686.7216180076981,236.12715083055758,682.261480054476,190.30937003836675,706.3867717105411,211.39365854450767
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img11757.png,723.6191228934448,176.11802200538727,711.8605773804046,252.7513013834764,667.2591978481835,210.9881914578511,780.3845150253626,230.24787807403752,718.9562513968943,183.82189665186183,709.4277748604653,243.22282484704732,675.9767402112994,213.62372752111872,744.9061449429139,217.88113193101256,736.5940696664545,191.93123838499298,732.1339317132324,238.76268689382522,690.7762888742637,236.7353514605424,691.7899565909051,191.12030421167987,710.4414425771067,215.85379649772977
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img11818.png,725.4437247833993,177.33442326535695,710.8469096637632,249.50756469022394,664.6236617849158,212.8127933478056,779.7763143953778,232.4779470506486,716.1179817902985,183.01096247854872,708.4141071438239,244.2364925636887,674.5576054080015,211.39365854450767,747.1362139195251,219.09753319098223,738.8241386430657,189.49843586505364,733.7558000598586,238.76268689382522,689.1544205276375,235.72168374390102,691.1817559609202,186.45743271512947,709.8332419471219,215.24559586774495
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img11901.png,724.2273235234296,177.5371568086852,714.0906463570157,248.49389697358254,666.6509972181987,210.58272437119456,781.1954491986758,231.86974642066374,716.3207153336267,180.3754264152811,710.0359754904501,241.19548941376453,677.3958750145973,209.9745237412097,743.6897436829443,218.69206610432568,739.0268721863939,193.95857381827574,733.7558000598586,234.70801602725965,689.9653547009506,232.68068059397686,695.2364268274858,185.64649854181636,708.4141071438239,213.21826043446217
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img12054.png,725.8491918700558,177.7398903520135,716.9289159636116,249.1020976035674,663.0017934382896,212.40732626114905,779.9790479387061,231.05881224735063,718.7535178535661,186.45743271512947,714.0906463570157,235.9244172872293,688.3434863543243,211.39365854450767,742.067875336318,213.62372752111872,734.3640006898435,196.79684342487164,731.120263996591,234.09981539727482,701.1156995840058,231.2615457906789,700.3047654106928,194.16130736160403,715.1043140736571,212.61005980447732
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img12158.png,717.9425836802529,179.15902515531144,711.455110293748,247.2774957136129,667.0564643048551,213.21826043446217,777.1407783321101,228.62600972741131,712.2660444670612,188.68750169174052,708.8195742304805,240.99275587043627,684.0860819444306,214.6373952377601,738.8241386430656,219.0975331909822,732.539398799889,195.98590925155852,727.2683266733537,233.49161476728997,693.2090913942031,232.072479963992,693.4118249375314,198.01324468484128,710.2387090337785,214.23192815110355
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img12325.png,726.0519254133841,177.5371568086852,714.0906463570157,249.7102982335522,666.4482636748703,213.21826043446217,779.168113765393,230.65334516069407,718.5507843102378,185.0382979118315,713.6851792703592,245.85836091031493,678.0040756445821,211.7991256311642,754.8400885659996,217.6783983876843,742.4733424229746,192.94490610163436,738.2159380130807,241.80369004374938,692.8036243075464,235.31621665724447,694.8309597408293,190.30937003836675,716.3207153336267,215.44832941107322
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img12559.png,723.4163893501164,177.5371568086852,716.7261824202833,251.33216658017844,665.4345959582289,211.7991256311642,779.7763143953778,230.24787807403752,720.5781197435206,182.2000283052356,711.2523767504198,243.22282484704732,678.8150098178953,212.61005980447732,750.5826841561058,216.6647306710429,742.2706088796464,191.93123838499298,736.3913361231263,236.7353514605424,691.9926901342334,234.50528248393135,694.0200255675162,188.0793010617557,711.0496432070915,215.44832941107322
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img12759.png,724.2273235234296,177.33442326535695,716.3207153336267,253.15676847013296,665.2318624149007,213.42099397779043,780.7899821120192,229.6396774440527,716.3207153336267,182.6054953918922,712.874245097046,247.0747621702846,677.8013421012539,213.62372752111872,749.5690164394643,217.07019775769945,739.0268721863939,189.29570232172534,736.188602579798,239.97908815379486,692.8036243075464,238.15448626384037,692.6008907642182,188.8902352350688,711.2523767504198,216.4619971277146
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img12796.png,718.9562513968943,176.52348909204383,717.5371165935965,253.15676847013296,665.4345959582289,212.2045927178208,782.2091169153172,229.43694390072443,716.1179817902985,182.6054953918922,712.874245097046,247.0747621702846,675.9767402112994,212.0018591744925,750.785417699434,219.70573382096705,739.2296057297222,190.71483712502328,736.3913361231263,239.16815398048175,693.209091394203,238.55995335049693,692.1954236775616,190.51210358169502,711.2523767504198,215.04286232441666
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img12810.png,721.3890539168337,177.7398903520135,714.9015805303288,251.9403672101633,666.6509972181987,213.0155268911339,779.168113765393,227.0041413807851,716.1179817902985,180.78089350193767,711.0496432070915,246.06109445364322,676.9904079279409,213.21826043446217,750.9881512427623,219.5030002776388,743.2842765962878,189.49843586505364,739.2296057297222,236.9380850038707,692.1954236775616,238.35721980716863,690.979022417592,189.09296877839705,711.6578438370764,215.85379649772977
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img12848.png,721.591787460162,176.52348909204383,711.8605773804046,251.9403672101633,663.6099940682744,212.8127933478056,780.5872485686909,229.03147681406784,717.3343830502681,181.79456121857908,711.455110293748,247.0747621702846,676.9904079279409,215.24559586774495,750.1772170694492,219.90846736429535,741.4596747063332,190.51210358169502,738.4186715564091,239.57362106713833,693.0063578508748,238.35721980716863,692.8036243075464,189.29570232172534,712.2660444670612,216.86746421437118
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img12902.png,723.821856436773,177.33442326535695,714.4961134436722,251.33216658017844,667.66466493484,210.9881914578511,780.3845150253626,232.072479963992,717.9425836802529,182.2000283052356,710.644176120435,244.439226107017,675.1658060379863,210.9881914578511,747.5416810061815,216.86746421437118,740.4460069896918,188.8902352350688,736.3913361231263,236.53261791721414,690.3708217876072,235.72168374390102,690.7762888742637,188.28203460508396,711.6578438370764,213.62372752111872
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img13054.png,726.0519254133841,177.7398903520135,716.5234488769551,254.5759032734309,664.8263953282441,211.59639208783594,780.1817814820344,228.62600972741131,716.5234488769551,182.4027618485639,710.4414425771067,244.03375902036043,675.1658060379863,213.62372752111872,747.9471480928381,217.475664844356,741.0542076196766,190.30937003836675,736.9995367531111,239.16815398048175,690.979022417592,236.7353514605424,691.3844895042486,188.0793010617557,711.2523767504198,215.65106295440148
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img13628.png,719.7671855702075,185.44376499848806,713.8879128136874,243.02009130371906,667.0564643048551,213.82646106444702,770.8560384889336,230.04514453070925,,,,,677.5986085579257,215.04286232441666,745.3116120295705,218.69206610432568,,,,,,,,,712.6715115537178,215.85379649772977
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img13804.png,716.9289159636116,180.78089350193767,711.0496432070915,240.99275587043627,667.2591978481835,212.40732626114905,772.680640378888,227.0041413807851,,,,,675.3685395813145,212.2045927178208,744.9061449429139,213.62372752111872,,,,,,,,,708.6168406871521,214.02919460777528
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img13926.png,715.7125147036419,180.98362704526596,710.4414425771067,236.32988437388587,663.8127276116027,211.7991256311642,774.099775182186,228.62600972741131,,,,,,,734.3640006898435,209.16358956789662,,,,,,,,,705.575837537228,209.56905665455315
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img14027.png,719.5644520268792,181.59182767525078,711.6578438370764,235.1134831139162,663.0017934382896,210.37999082786627,776.1271106154688,226.39594075080024,,,,,684.4915490310871,209.77179019788144,734.5667342331718,209.36632311122486,,,728.6874614766517,225.58500657748712,,,,,709.4277748604653,210.9881914578511
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img14091.png,719.3617184835509,181.99729476190734,713.2797121837026,240.58728878377968,662.1908592649766,212.8127933478056,777.9517125054233,227.6123420107699,,,,,675.7740066679711,209.56905665455315,734.3640006898435,211.7991256311642,729.4983956499648,190.10663649503846,725.4437247833993,231.66701287733548,,,,,703.9539691906018,210.17725728453797
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img14453.png,715.3070476169853,181.99729476190734,711.8605773804046,238.15448626384037,667.2591978481835,211.39365854450767,773.8970416388577,228.01780909742646,711.455110293748,188.0793010617557,708.4141071438239,231.4642793340072,686.1134173777133,208.96085602456833,733.9585336031869,210.37999082786627,726.4573925000407,193.14763964496262,727.6737937600103,225.38227303415886,693.6145584808596,225.38227303415886,695.0336932841576,195.1749750782454,710.2387090337784,210.78545791452282
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img14491.png,718.3480507669095,182.6054953918922,711.8605773804046,236.9380850038707,664.4209282415875,212.2045927178208,775.518909985484,229.03147681406784,712.0633109237328,185.44376499848806,708.8195742304805,230.04514453070925,687.9380192676679,206.3253199613007,734.1612671465152,211.59639208783594,727.2683266733537,192.7421725583061,727.6737937600103,225.17953949083056,695.4391603708141,225.99047366414368,696.4528280874555,193.75584027494745,710.2387090337784,209.36632311122486
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img14516.png,717.7398501369247,183.213696021877,711.6578438370764,237.9517527205121,663.2045269816178,213.0155268911339,773.8970416388577,226.5986742941285,714.6988469870005,191.32303775500813,711.2523767504198,229.6396774440527,689.9653547009506,209.56905665455315,732.7421323432172,212.0018591744925,728.89019501998,195.98590925155852,725.4437247833993,223.96313823086092,696.0473610007989,224.77407240417404,699.2910976940514,197.4050440548565,710.8469096637632,210.58272437119456
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img14738.png,722.6054551768034,183.01096247854872,711.8605773804046,237.54628563385552,665.4345959582289,211.7991256311642,772.8833739222164,226.5986742941285,715.1043140736571,191.5257712983364,709.225041317137,227.8150755540982,692.1954236775616,208.75812248124004,731.3229975399194,212.2045927178208,726.0519254133841,195.98590925155852,725.240991240071,222.9494705142195,697.0610287174403,223.35493760087607,700.3047654106928,198.2159782281696,711.0496432070915,211.39365854450767
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img14807.png,722.402721633475,183.61916310853354,711.6578438370764,237.9517527205121,666.0427965882138,213.21826043446217,776.5325777021253,228.22054264075473,715.9152482469702,192.3367054716495,708.8195742304805,229.23421035739614,689.3571540709657,209.36632311122486,733.5530665165304,212.8127933478056,729.7011291932931,196.9995769681999,725.240991240071,224.16587177418918,696.2500945441273,222.74673697089122,701.5211666706624,195.58044216490197,710.8469096637632,210.17725728453797
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img14860.png,723.2136558067882,183.213696021877,709.8332419471219,240.18182169712315,663.0017934382896,214.84012878108837,773.8970416388577,227.20687492411335,714.293379900344,188.68750169174052,709.4277748604653,231.4642793340072,686.9243515510265,212.0018591744925,734.7694677765,211.19092500117938,727.6737937600103,194.16130736160403,728.0792608466669,225.99047366414368,696.2500945441273,228.82874327073958,697.2637622607685,196.59410988154337,709.8332419471219,212.40732626114905
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img14887.png,717.9425836802529,183.01096247854872,710.4414425771067,238.15448626384037,665.4345959582289,211.7991256311642,776.7353112454537,228.22054264075473,714.4961134436722,191.12030421167987,709.225041317137,230.85607870402237,691.1817559609202,211.39365854450767,733.7558000598586,211.19092500117938,728.6874614766517,195.98590925155852,727.6737937600103,222.9494705142195,697.4664958040969,225.99047366414368,700.507498954021,197.81051114151302,712.6715115537178,212.61005980447732
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img15245.png,717.3343830502681,183.01096247854872,712.4687780103894,236.32988437388587,664.6236617849158,212.61005980447732,775.518909985484,229.03147681406784,714.4961134436722,191.7285048416647,711.455110293748,226.8014078374568,693.6145584808596,210.17725728453797,732.3366652565608,210.58272437119456,726.4573925000407,195.98590925155852,728.0792608466669,221.9358027975781,700.3047654106928,224.16587177418918,700.7102324973494,197.81051114151302,712.4687780103894,209.56905665455315
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img15352.png,720.7808532868489,183.41642956520528,711.2523767504198,237.140818547199,665.8400630448855,212.61005980447732,772.680640378888,224.97680594750227,715.3070476169853,190.30937003836675,711.2523767504198,231.2615457906789,691.1817559609202,210.78545791452282,736.3913361231263,215.24559586774495,729.9038627366214,196.39137633821508,727.2683266733537,227.8150755540982,698.0746964340817,227.6123420107699,699.0883641507231,198.62144531482613,712.6715115537178,212.61005980447732
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img15360.png,718.7535178535661,185.44376499848806,712.4687780103894,236.32988437388587,666.4482636748703,211.7991256311642,773.4915745522012,227.20687492411335,716.9289159636116,190.51210358169502,710.8469096637632,231.66701287733548,688.5462198976527,209.16358956789662,736.9995367531111,212.40732626114905,732.1339317132324,195.98590925155852,729.7011291932931,225.99047366414368,696.8582951741121,227.8150755540982,698.27742997741,196.79684342487164,712.4687780103894,212.2045927178208
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img15506.png,689.1544205276375,194.76950799158885,689.559887614294,200.24331366145236,646.1749093420425,197.60777759818475,742.8788095096312,194.16130736160403,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img15516.png,719.3617184835509,191.7285048416647,715.3070476169853,229.43694390072443,672.9357370613752,214.43466169443184,763.3548973857872,221.124868624265,,,,,690.3708217876072,215.24559586774495,736.188602579798,214.84012878108837,,,,,,,,,714.4961134436722,214.84012878108837
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img15619.png,728.6874614766517,180.3754264152811,715.3070476169853,247.68296280026945,668.8810661948097,213.42099397779043,777.5462454187667,227.40960846744161,,,,,680.8423452511781,212.0018591744925,748.7580822661512,218.08386547434083,,,740.2432734463636,239.37088752381004,,,,,714.9015805303288,215.24559586774495
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img15954.png,724.4300570667579,179.76722578529626,717.1316495069399,249.50756469022394,666.6509972181987,213.0155268911339,781.8036498286606,231.86974642066374,,,,,676.1794737546277,215.04286232441666,752.0018189594036,218.69206610432568,741.4596747063332,188.68750169174052,741.256941163005,237.7490191771838,,,,,713.0769786403743,216.05653004105807
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img15986.png,727.2683266733537,181.3890941319225,715.9152482469702,251.12943303685017,664.8263953282441,213.82646106444702,778.7626466787365,230.85607870402237,,,,,676.5849408412843,212.8127933478056,752.0018189594036,217.88113193101256,,,740.0405399030353,239.7763546104666,,,,,712.4687780103894,215.44832941107322
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img16026.png,723.2136558067882,179.15902515531144,718.7535178535661,252.5485678401481,664.6236617849158,215.85379649772977,776.9380447887819,230.24787807403752,,,712.874245097046,247.48022925694116,675.3685395813145,215.85379649772977,751.7990854160754,215.85379649772977,740.4460069896918,188.68750169174052,739.6350728163787,239.97908815379486,,,,,712.0633109237328,215.65106295440148
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img16029.png,724.2273235234296,178.55082452532662,715.7125147036419,253.76496910011778,664.6236617849158,215.65106295440148,774.5052422688425,227.6123420107699,,,,,675.3685395813145,214.02919460777528,754.6373550226713,217.07019775769945,744.9061449429139,190.10663649503846,740.2432734463636,239.37088752381004,,,,,714.6988469870005,215.04286232441666
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img16120.png,726.8628595866971,178.34809098199833,711.8605773804046,251.12943303685017,664.6236617849158,212.0018591744925,778.9653802220647,231.05881224735063,721.591787460162,183.01096247854872,710.644176120435,247.48022925694116,676.9904079279409,213.82646106444702,753.8264208493582,222.54400342756296,746.9334803761967,193.35037318829092,741.6624082496614,243.22282484704732,,,694.0200255675162,188.8902352350688,715.1043140736571,215.44832941107322
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img16302.png,724.0245899801014,178.34809098199833,715.1043140736571,250.52123240686532,664.4209282415875,215.04286232441666,778.5599131354081,228.42327618408302,718.1453172235813,180.98362704526596,711.6578438370764,245.2501602803301,678.0040756445821,214.6373952377601,751.3936183294188,220.31393445095188,741.4596747063332,190.30937003836675,739.837806359707,236.12715083055758,688.7489534409809,235.31621665724447,693.8172920241879,188.68750169174052,714.293379900344,215.85379649772977
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img16471.png,725.4437247833993,178.34809098199833,711.8605773804046,248.49389697358254,662.596326351633,211.39365854450767,778.9653802220647,228.01780909742646,713.4824457270308,182.2000283052356,708.2113736004956,243.22282484704732,675.3685395813145,212.8127933478056,748.5553487228229,219.09753319098223,738.0132044697525,192.13397192832124,734.1612671465152,239.57362106713833,688.5462198976527,234.50528248393135,695.8446274574707,189.09296877839705,713.2797121837026,214.84012878108837
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img16525.png,728.2819943899951,178.95629161198315,714.0906463570157,252.7513013834764,665.4345959582289,211.39365854450767,781.6009162853322,231.2615457906789,718.9562513968943,181.59182767525078,710.4414425771067,245.85836091031493,678.2068091879105,212.0018591744925,749.3662828961361,220.92213508093673,740.8514740763484,191.5257712983364,737.6077373830959,238.96542043715348,690.979022417592,237.7490191771838,694.0200255675162,189.90390295171017,714.6988469870005,213.42099397779043
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img16654.png,723.6191228934448,178.95629161198315,717.5371165935965,251.9403672101633,671.5166022580772,212.0018591744925,778.3571795920799,228.42327618408302,723.6191228934448,182.4027618485639,717.9425836802529,246.66929508362804,684.0860819444306,212.40732626114905,758.2865588025803,219.09753319098223,746.3252797462119,191.12030421167987,748.3526151794947,240.38455524045145,691.1817559609202,236.32988437388587,700.1020318673645,188.0793010617557,719.1589849402226,215.04286232441666
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img16782.png,725.4437247833993,180.3754264152811,718.3480507669095,246.87202862695634,664.2181946982593,213.21826043446217,780.3845150253627,232.88341413730515,,,,,681.0450787945064,211.59639208783594,760.3138942358631,218.69206610432568,,,750.3799506127775,238.35721980716863,695.2364268274858,236.32988437388587,,,721.1863203735054,214.6373952377601
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img16791.png,725.240991240071,179.36175869863973,713.0769786403743,248.8993640602391,664.4209282415875,213.0155268911339,782.0063833719888,233.69434831061824,,,,,684.4915490310871,211.39365854450767,755.2455556526561,218.69206610432568,745.5143455728988,189.09296877839705,744.9061449429139,240.18182169712315,,,700.507498954021,190.71483712502328,720.7808532868489,216.86746421437118
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img16978.png,728.0792608466669,180.57815995860938,713.8879128136874,249.30483114689565,666.2455301315421,212.40732626114905,777.9517125054233,231.05881224735063,,,709.4277748604653,242.6146242170625,677.5986085579257,213.82646106444702,746.5280132895402,216.25926358438633,,,734.9722013198284,236.12715083055758,687.9380192676679,234.09981539727482,,,710.8469096637632,213.42099397779043
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img17104.png,723.6191228934448,178.55082452532662,716.7261824202833,250.72396595019362,667.66466493484,212.8127933478056,779.168113765393,232.2752135073203,719.5644520268792,183.41642956520528,716.1179817902985,246.06109445364322,686.3161509210415,211.7991256311642,754.6373550226713,216.25926358438633,744.5006778562574,189.09296877839705,743.0815430529594,239.16815398048175,699.0883641507231,239.16815398048175,698.4801635207383,187.8765675184274,718.9562513968943,215.24559586774495
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img17121.png,722.1999880901468,178.95629161198315,716.5234488769551,251.33216658017844,666.6509972181987,213.42099397779043,778.3571795920799,228.01780909742646,719.5644520268792,182.6054953918922,717.7398501369247,244.03375902036043,683.0724142277892,213.21826043446217,758.2865588025803,214.02919460777528,741.256941163005,188.8902352350688,744.2979443129291,239.97908815379486,694.4254926541727,236.7353514605424,696.2500945441273,188.8902352350688,721.9972545468186,213.62372752111872
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img17187.png,721.591787460162,181.18636058859423,715.3070476169853,249.9130317768805,667.4619313915117,213.0155268911339,779.168113765393,230.45061161736578,719.7671855702075,183.61916310853354,712.874245097046,247.88569634359771,676.9904079279409,215.65106295440148,753.4209537627016,220.1112009076236,742.8788095096312,187.67383397509911,744.7034113995857,239.7763546104666,696.0473610007989,241.19548941376453,694.0200255675162,190.10663649503846,716.7261824202833,218.08386547434083
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img17213.png,723.2136558067882,180.57815995860938,713.2797121837026,250.92669949352188,666.6509972181987,212.8127933478056,778.9653802220647,230.04514453070925,720.172652656864,182.2000283052356,716.3207153336267,247.68296280026945,681.0450787945064,214.02919460777528,752.6100195893885,217.07019775769945,745.9198126595554,191.12030421167987,746.9334803761967,240.18182169712315,692.6008907642182,238.76268689382522,698.4801635207383,189.49843586505364,718.7535178535661,215.65106295440148
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img17234.png,723.0109222634599,178.34809098199833,710.2387090337784,249.9130317768805,666.2455301315421,214.23192815110355,778.7626466787365,229.6396774440527,718.5507843102378,183.01096247854872,711.8605773804046,246.66929508362804,677.5986085579257,215.44832941107322,752.4072860460602,219.5030002776388,743.6897436829443,189.09296877839705,745.5143455728988,239.97908815379486,691.9926901342334,238.96542043715348,694.8309597408293,190.51210358169502,716.9289159636116,216.25926358438633
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img17311.png,727.6737937600103,181.3890941319225,720.3753862001923,253.5622355567895,667.0564643048551,213.62372752111872,779.9790479387061,226.39594075080024,723.2136558067882,183.61916310853354,724.2273235234296,249.50756469022394,687.5325521810113,214.02919460777528,763.9630980157721,219.70573382096705,750.1772170694492,190.30937003836675,750.785417699434,246.2638279969715,702.3321008439756,243.02009130371906,703.1430350172886,189.7011694083819,725.8491918700558,216.86746421437118
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img17371.png,725.240991240071,178.75355806865488,720.172652656864,250.72396595019362,666.4482636748703,214.6373952377601,779.168113765393,229.43694390072443,,,716.5234488769551,245.45289382365837,684.2888154877588,213.21826043446217,760.1111606925348,218.08386547434083,,,748.5553487228229,241.80369004374938,698.4801635207383,239.16815398048175,,,720.7808532868489,214.23192815110355
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img17431.png,720.172652656864,181.3890941319225,717.5371165935965,249.9130317768805,667.8673984781683,215.24559586774495,778.9653802220647,230.24787807403752,,,714.0906463570157,245.65562736698666,679.0177433612236,213.62372752111872,754.434621479343,214.6373952377601,,,746.3252797462119,236.12715083055758,689.3571540709657,238.55995335049693,,,715.1043140736571,215.44832941107322
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img17446.png,718.7535178535661,179.96995932862455,715.9152482469702,250.72396595019362,665.4345959582289,216.25926358438633,781.6009162853322,231.86974642066374,,,,,678.8150098178953,212.8127933478056,755.6510227393127,214.43466169443184,,,743.2842765962878,240.18182169712315,692.8036243075464,237.34355209052725,,,717.1316495069399,215.44832941107322
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img17447.png,720.3753862001923,179.76722578529626,716.5234488769551,249.7102982335522,666.0427965882138,214.6373952377601,779.9790479387061,229.23421035739614,,,,,675.9767402112994,212.61005980447732,755.8537562826409,214.23192815110355,,,747.7444145495099,236.9380850038707,688.7489534409809,234.09981539727482,,,713.8879128136874,213.82646106444702
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img17546.png,721.7945210034902,179.36175869863973,713.2797121837026,250.72396595019362,666.0427965882138,211.7991256311642,776.5325777021253,224.57133886084574,716.1179817902985,179.96995932862455,710.0359754904501,247.2774957136129,674.3548718646732,215.65106295440148,755.4482891959844,218.28659901766912,737.2022702964393,186.25469917180118,739.2296057297222,242.20915713040594,688.3434863543243,240.79002232710798,690.979022417592,187.8765675184274,713.8879128136874,215.24559586774495
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img17570.png,722.1999880901468,178.55082452532662,715.1043140736571,251.737633666835,666.0427965882138,212.40732626114905,780.1817814820344,231.66701287733548,714.4961134436722,181.18636058859423,713.0769786403743,246.66929508362804,680.6396117078498,214.43466169443184,753.4209537627016,217.2729313010277,739.4323392730505,188.48476814841223,743.487010139616,238.15448626384037,696.4528280874555,240.79002232710798,691.3844895042486,188.28203460508396,716.3207153336267,217.88113193101256
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img17579.png,718.3480507669095,178.34809098199833,716.3207153336267,255.18410390341572,664.2181946982593,215.65106295440148,778.7626466787365,230.45061161736578,714.9015805303288,181.3890941319225,710.8469096637632,247.0747621702846,677.1931414712691,213.82646106444702,753.2182202193734,215.65106295440148,739.837806359707,186.862899801786,741.4596747063332,238.55995335049693,692.6008907642182,240.99275587043627,693.4118249375313,188.28203460508396,713.0769786403743,213.62372752111872
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img17601.png,724.2273235234296,177.9426238953418,714.6988469870005,249.30483114689565,667.66466493484,213.0155268911339,778.7626466787365,228.62600972741131,718.9562513968943,181.99729476190734,711.8605773804046,246.87202862695634,674.5576054080015,216.86746421437118,755.4482891959844,218.08386547434083,742.2706088796464,188.48476814841223,745.5143455728988,240.38455524045145,693.209091394203,240.18182169712315,693.209091394203,190.71483712502328,719.7671855702075,216.05653004105807
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img17655.png,722.402721633475,179.36175869863973,714.4961134436722,248.69663051691083,667.8673984781683,213.0155268911339,776.1271106154688,225.58500657748712,,,,,675.7740066679711,213.0155268911339,753.015486676045,214.6373952377601,742.067875336318,185.84923208514462,738.8241386430657,237.7490191771838,,,,,712.874245097046,212.61005980447732
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img17747.png,721.591787460162,179.15902515531144,714.0906463570157,250.11576532020877,665.0291288715724,212.8127933478056,779.168113765393,227.6123420107699,715.5097811603137,181.3890941319225,714.0906463570157,246.06109445364322,678.612276274567,216.4619971277146,754.8400885659996,218.08386547434083,744.0952107696008,190.30937003836675,740.6487405330201,239.16815398048175,689.559887614294,235.9244172872293,689.559887614294,191.12030421167987,714.293379900344,217.27293130102774
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img18203.png,721.3890539168337,179.76722578529626,718.5507843102378,239.7763546104666,663.4072605249462,214.23192815110355,780.1817814820344,231.2615457906789,723.0109222634599,187.26836688844259,719.1589849402226,235.1134831139162,695.0336932841576,211.7991256311642,748.1498816361664,214.84012878108837,738.4186715564091,192.13397192832124,739.6350728163787,230.04514453070925,705.7785710805563,230.65334516069407,706.7922387971977,193.5531067316192,720.9835868301772,212.2045927178208
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img18385.png,725.0382576967427,181.18636058859423,716.7261824202833,239.97908815379486,665.8400630448855,210.17725728453797,778.1544460487515,227.8150755540982,723.2136558067882,189.90390295171017,717.7398501369247,233.89708185394653,694.8309597408293,210.78545791452282,744.5006778562574,216.4619971277146,736.7968032097829,195.37770862157367,737.8104709264242,230.04514453070925,706.1840381672129,229.43694390072443,706.7922387971977,195.78317570823026,720.172652656864,213.21826043446217
